"","Town","Bezirk","Region","PostOffice","Bahnbezirk","PostRevenues","PostRevenues_pc","Post_1900","TelegraphRevenues","TelegraphRevenues_pc","Telegraph_1900","MA_Pop_Out_1880","MA_Pop_In_1880","MA_Pop_Out_1900","MA_Pop_In_1900","MA_Post_Out_1880","MA_Post_In_1880","MA_Post_Out_1900","MA_Post_In_1900","PostBahn","RailStation","RailWeight","RailRevenues","CollectedNachnahme","PaidOutNachnahme","Nachnahme","EmpRatio82","IndexDisSim82","Y1880","Y1900","PopShare1880","City","Fringe","Border","StateTax","LocalTax","Agriculture","Participation","Zentrum","Socialist","Liberal","Catholics","DifCatholicsZentrum","InstallTime","InstallMonth"
"204","Muennerstadt","Kissingen","UF","E","B",6293.16,2.85663186563777,11984.29,376.8,0.17103949160236,729.65,10.9823264696386,6.26331312429957,16.0790162934859,6.17802061693281,3.5639181940035,0.787499257837455,6.27700785920321,1.49966304379816,1,1,-257.585111211984,0.00972628234226055,14260,3368,4944.16704493872,0.0908149591911317,0.239986097539824,2.203,2.173,0.0670909976854672,1,0,0,4.49368548876746,2.80212507589557,0.732,0.568,0.63,0.006,0.331,0.788,0.158,30,243
"205","Muggendorf","Ebermannstadt","OF","E","Z",1682.3,3.63347732181425,3038.68,223.25,0.482181425485961,290.9,16.0194832969283,1.65685970715779,25.3844672807505,1.59960321619769,4.17595647625837,0.255622876747349,9.18645660752682,0.461722714803919,0,0,0,0,0,0,0,0.071335345460478,0.137696108282526,0.463,0.447,0.0188840851619219,0,0,0,3.52307692307692,1.3729016292019,0.737,0.664,0.435,0.065,0.232,0.45,0.015,30,243
"206","Murnau","Weilheim","OB","E","Z",9972,5.86933490288405,24329.14,1159.45,0.682430841671572,2515.8,12.256520043665,5.30309512672981,20.9172664748281,6.36745971661495,2.68961976800617,1.30133979588428,7.63142032503105,3.17493763353792,0,0,0,0,0,0,0,0.146909785678684,0.348074250184175,1.699,2.04,0.0705682006977903,0,0,0,5.67373880245167,2.62281942479962,0.684,0.517,0.744,0.033,0,0.986,0.242,75,198
"208","Naila","Naila","OF","E","Z",6594.06,3.16110258868648,19293.47,418.5,0.200623202301055,659.85,12.3809187199573,6.77864948760521,18.3838833748852,8.50418298612792,2.84726746066261,1.30115054437859,6.05292811934964,3.80701858846477,0,0,0,0,0,0,0,0.205099973575266,0.5318296260107,2.086,2.617,0.091869990310931,0,0,1,1.89867860748935,1.35401027261952,0.321,0.723,0.001,0.201,0.802,0.04,0.039,87,186
"209","Nesselwang","Fuessen","SC","E","Z",4247.37,2.65959298685034,9069.85,399.54,0.250181590482154,344.45,10.7117164267723,4.35994587208684,17.0500911644423,4.46914927526997,2.40751752017864,0.408798762613892,5.7689545221774,0.87295042746302,0,0,0,0,0,0,0,0.144534721340612,0.233891237301336,1.597,1.637,0.101371080360543,0,0,1,4.55359608384586,2.19367390485754,0.702,0.682,0.691,0.039,0.269,0.971,0.28,64,209
"210","NeuAltOetting","Altoetting","OB","E","Z",26793.53,4.72382404795487,20269.97,1328.85,0.234282440056417,1473.65,11.835401437343,18.5253945035572,18.7273760272345,23.5846039686506,2.3554791308344,3.66634597126216,5.52571139339001,2.77368166296508,0,0,0,0,0,0,0,0.114092055485498,0.193247292674625,5.672,7.221,0.178814627994956,0,0,1,4.54584513839161,2.81746007036334,0.644,0.526,0.89,0.013,0.097,0.992,0.102,61,212
"211","Neuburg","Neuburg","SC","V","I",29639.8,3.85433029908973,52251.29,1822.8,0.23703511053316,3423.45,16.289412598126,26.6168100432452,26.0196903727295,27.8143934340076,3.82993831649806,3.41906496929267,8.54595740994341,6.02738733862417,0,1,-94.5838751625488,0.00936905071521456,27827,8666,2491.67750325097,0.132769830949285,0.212092286360144,7.69,8.036,1,1,0,0,4.29873079492318,3.00908483633935,0.696,0.654,0.607,0.01,0.378,0.688,0.0809999999999999,53,220
"212","Neuenmarkt","Kulmbach","OF","E","B",3154.41,3.32743670886076,3051.62,411.45,0.434018987341772,424.35,14.4451973794221,3.37898853208053,21.5111187961493,4.65502006634722,4.07445545050782,0.597323123881065,8.11731276635184,0.577858677628442,1,1,-2083.49156118143,0.0411276371308017,12923,3175,10282.7004219409,0.119830554962972,0.284566983315648,0.948,1.306,0.0288909883277969,1,0,0,4.32773386034256,3.00784525092825,0.737,0.664,0.435,0.065,0.232,0.45,0.015,26,247
"213","NeufahrnNB","Mallersdorf","NB","E","Rg",2111.4,3.05115606936416,6621.05,266.2,0.384682080924855,744.3,15.2293602929755,2.67872277231314,23.5824012044911,4.04131007846087,3.52082557567158,0.44629483700929,7.76730790123009,1.39951711214377,1,1,1015.89595375723,0.0298049132947977,8151,1801,9176.30057803468,0.0956227596304337,0.213128988376616,0.692,1.044,0.0349371434341394,0,0,0,4.5542221571784,2.76150056100298,0.75,0.528,0.788,0.012,0.2,0.995,0.207,54,219
"214","NeumarktOP","NeumarktOP","OP","E","Rg",18500.6,3.64831394202327,34862.59,1339,0.26405048313942,2047.7,16.8695809920063,18.1533819484162,27.6076816800752,21.6258292941002,4.23366383129248,2.34483707903014,10.2006136822646,4.41861851523872,0,1,-718.735949516861,0.0235460461447446,34672,13367,4201.34095839085,0.0851688693098385,0.194177442202557,5.071,6.041,0.161878311945349,1,0,0,4.7248665756485,2.78447312895619,0.786,0.545,0.928,0.014,0,0.935,0.00700000000000003,98,175
"215","NeumarktRott","Muehldorf","OB","E","Rm",9210.27,5.99236824983735,12506.21,0,0,1085.75,13.1868073671343,5.28427087154915,20.9439589376057,5.39772626436705,2.75677502777811,1.26989211771198,6.34985873726147,1.72432920006154,0,1,-10823.4743005856,0.0516219908913468,25488,3566,14262.8497072219,0.0979504770689804,0.251137370186552,1.537,1.57,0.0443054394511545,0,0,0,5.08239488427367,2.42190594759776,0.744,0.517,0.987,0.005,0.005,0.997,0.01,13,260
"216","NeustadtAisch","NeustadtAisch","MF","E","Wg",15962.12,3.87995138551288,21832.87,1335.05,0.324513855128828,1351.95,16.3816051850847,14.2629364967194,26.2837038379762,13.4170063787808,4.46100994337444,2.11262545517293,10.3363422619158,2.88963351493921,1,1,-1459.78609625668,0.0324511424404473,18694,10867,1902.52795333009,0.09262492474413,0.187112810934702,4.114,3.87,0.123841059602649,0,0,0,3.78707142637896,2.63657570827834,0.751,0.6,0.066,0.056,0.878,0.101,0.035,36,237
"218","NeustadtSaale","NeustadtSaale","UF","E","B",15345.38,6.92793679458239,2622.25,867.25,0.391534988713318,1867.4,10.2499392728026,6.14861578901956,15.0234549511856,5.94042338081348,2.386894810271,2.0761220384862,4.68105987568583,0.354771991011004,0,1,1122.55079006772,0.0266717832957111,27265,7958,8716.47855530474,0.0718723917277196,0.210482894484867,2.215,2.14,0.102707966243161,0,0,0,3.65631907736665,1.98164344065353,0.732,0.568,0.63,0.006,0.331,0.788,0.158,46,227
"219","Neuulm","NeuUlm","SC","Amt","A",30421.71,3.92842329545455,66580.05,2104.25,0.271726497933884,3537.85,10.7547352623053,20.5882583935042,16.7160918099818,24.499070389481,1.7693597384963,2.20302289489194,3.97328622796681,4.82147040692485,1,1,-2916.33135330579,0.0412582644628099,92972,56797,4671.35847107438,0.102780147895336,0.222034674369603,7.744,9.215,0.275312855517634,1,0,1,4.98624803543363,2.1284826403772,0.64,0.615,0.65,0.038,0.312,0.829,0.179,39,234
"220","Nittenau","Roding","OP","E","Z",4279.99,3.0947143890094,7983.02,258.45,0.186876355748373,417.2,14.1181613222666,4.80391959976392,21.3671044351773,4.72750150056305,2.89280688993702,0.619039675629947,6.22400198537245,1.15463029384353,0,0,0,0,0,0,0,0.0684000651041667,0.199578858391333,1.383,1.361,0.0562744140625,0,0,0,2.4466098919096,1.86693416311824,0.769,0.447,0.869,0.012,0,0.996,0.127,11,262
"221","Noerdlingen","Noerdlingen","SC","Amt","A",47567.77,6.0696401684318,69479.62,3535.75,0.45116115860661,4084.5,13.6380117158601,24.4072651069847,21.1920120086367,25.8461009471566,2.64543293987569,4.48511946725564,5.8305133468766,6.55116681399032,1,1,-269.670792395049,0.0396434860278168,54439,48979,696.695163965803,0.263238484113819,0.175105660722358,7.837,8.299,1,1,0,1,7.58282890673255,4.54972205064855,0.696,0.654,0.607,0.01,0.378,0.688,0.0809999999999999,98,175
"222","Nordendorf","DonauwoerthLand","SC","E","A",2089.82,5.18565756823821,4717.44,153.35,0.380521091811414,270.4,16.348048476407,1.38241850859221,25.6579668097715,1.48875839386853,4.73299002408661,0.266806457866416,9.89529917792505,0.602273620023421,1,1,34.8635235732009,0.024848635235732,6851,1660,12880.8933002481,0.0868565878925218,0.224990910339155,0.403,0.434,0.0130462932988022,0,1,0,4.35176440558994,1.19446748771616,0.696,0.654,0.607,0.01,0.378,0.688,0.0809999999999999,15,258
"223","Nordheim","Mellrichstadt","UF","E","Z",2358.35,2.8830684596577,3152.79,137.05,0.167542787286064,226.15,8.90331915684223,1.93656250712085,13.150515124193,1.91052071301531,1.56941195627727,0.190823601535182,2.98833027275544,0.255104943152673,0,0,0,0,0,0,0,0.0821850393700787,0.209596502252597,0.818,0.807,0.0575084364454443,0,0,1,4.59753890698516,2.41375316684763,0.732,0.568,0.63,0.006,0.331,0.788,0.158,27,246
"224","Nuernberg","Nuernberg","MF","HE","N",966769.07,9.71441704599122,2771751.13,166105.43,1.66908258724465,243980.86,18.7007192487988,399.608564291659,27.548365623919,1048.34457313509,11.6113191054011,208.730685088042,24.2935143351791,598.43610042102,0,1,-2554.15699514665,0.0713037309458495,1004153,985380,188.637345632492,0.348697233694068,0.260926123609042,99.519,261.081,1,1,0,0,11.1320381927218,9.46227293695764,0.117,0.774,0.008,0.564,0.419,0.201,0.193,245,28
"225","Oberammergau","Garmisch","OB","E","Z",5503.9,4.07998517420311,61088.05,428.7,0.317790956263899,12959.64,11.2334164374579,4.00125829751155,18.784576205586,4.62413764701298,2.28127098849661,0.743462073906238,5.98605745736076,8.25172120567015,0,0,0,0,0,0,0,0.139192352711666,0.336637212600661,1.349,1.559,0.131584081154897,0,0,1,5.34302607347097,2.44353978869826,0.684,0.517,0.744,0.033,0,0.986,0.242,68,205
"226","Oberau","Garmisch","OB","E","Z",413.88,2.61949367088608,3382.98,0,0,646.35,11.2955289972766,0.467790576100293,18.7721525599033,1.07473404509118,2.5246696194529,0.0610938102821815,8.15394065607214,0.499369716604848,0,0,0,0,0,0,0,0.139192352711666,0.336637212600661,0.158,0.363,0.0154116269996098,0,0,1,5.34302607347097,2.44353978869826,0.684,0.517,0.744,0.033,0,0.986,0.242,68,205
"227","Oberaudorf","RosenheimAibling","OB","E","Rm",4198.09,5.38216666666667,10105.35,463.15,0.593782051282051,1003.11,10.6009030037652,2.10537700344221,17.9606660469508,2.7045996890373,2.10847611187838,0.37606144916297,5.44603306012018,0.905228941089643,1,1,1445.23076923077,0.0287858974358974,12624,6856,7394.87179487179,0.127933305887196,0.234945878297186,0.78,1.002,0.0160559901193907,0,1,1,4.45669086618268,3.17601647967041,0.604,0.509,0.711,0.096,0.193,0.982,0.271,63,210
"228","Oberguenzburg","MarktOberdorf","SC","E","Z",7267.59,5.161640625,14727.97,846.25,0.601029829545455,1163.65,12.2860526785442,4.36888189920482,19.334750379183,4.77225877910299,3.16466554037636,0.980028640524778,7.5342153252377,1.98605485680806,0,0,0,0,0,0,0,0.0863140060240964,0.196116501087667,1.408,1.538,0.0662650602409639,0,0,0,4.31213208241354,2.27855960264901,0.702,0.682,0.691,0.039,0.269,0.971,0.28,49,224
"229","Oberkotzau","HofLand","OF","E","B",3080.19,1.57877498718606,16291.16,502.2,0.257406458226551,1281.1,15.7405908303145,6.72414509525891,22.9745052231403,8.90234073862315,7.02914529119206,0.783329422132628,14.5323307016121,4.14303823746918,1,1,-1824.76166068683,0.0320609943618657,13866,6185,3936.95540748334,0.144042387152421,0.472170280696553,1.951,2.583,0.0801330759436481,0,1,1,2.93246367239102,2.17164795244386,0.321,0.723,0.001,0.201,0.802,0.04,0.039,96,177
"230","Obernburg","Obernburg","UF","E","Wg",4064.48,2.42510739856802,8349.82,240.7,0.143615751789976,496.05,9.19155979751462,4.13614529237116,13.7146133017451,4.2817494524248,2.20065074152584,0.381946051826919,4.71037546586837,0.784646690958116,1,1,-593.800715990453,0.0169325775656325,12820,1509,6748.80668257757,0.0742543415621836,0.19741878583413,1.676,1.735,0.0652597149754692,0,0,1,3.43766071846022,0.735019091404972,0.635,0.637,0.654,0.1,0.246,0.936,0.282,72,201
"231","Obernzell","PassauWegscheid","NB","E","Z",3453.82,2.42033637000701,5681.11,489.8,0.343237561317449,786.2,9.24613122260238,3.68725984002986,13.7143062155229,3.68725984002986,1.73004652803716,0.36120110391184,3.98538480028262,0.594131484398317,0,0,0,0,0,0,0,0.0935147295884927,0.1894220982536,1.427,1.427,0.0252785601672247,0,1,1,3.74274140269133,1.74938280190549,0.72,0.457,0.765,0.029,0.206,0.987,0.222,51,222
"232","Oberstaufen","Sonthofen","SC","E","K",5981.37,3.17314058355438,19368.44,620.9,0.329389920424403,960.1,8.95839201636371,4.58423054279094,13.9718064366337,4.95875123435052,1.73128287398111,0.586604983086471,4.12942009593924,1.8995018563659,1,1,-262.053050397879,0.0263405835543767,30288,8778,11411.1405835544,0.161996842936069,0.195082505924845,1.885,2.039,0.0619902657195475,0,0,1,4.81528535980149,3.98375516956162,0.597,0.814,0.505,0.004,0.491,0.902,0.397,31,242
"233","Oberstdorf","Sonthofen","SC","E","Z",3834.51,2.0953606557377,24068.68,515.2,0.281530054644809,2569.35,8.75625841442972,4.35328151351513,13.8112177297952,5.62596217457011,1.78459030369229,0.379517305391275,4.08679598519686,2.38217675215995,0,0,0,0,0,0,0,0.161996842936069,0.195082505924845,1.83,2.365,0.0601815311760063,0,0,1,4.81528535980149,3.98375516956162,0.597,0.814,0.505,0.004,0.491,0.902,0.397,50,223
"234","Ochsenfurt","Ochsenfurt","UF","E","Wg",8119.96,3.14483346243222,18180.58,668.15,0.258772269558482,1253.75,15.071978151334,8.34519084857209,22.4023116131255,9.70265798892851,5.88355902582573,1.27916613530416,11.8996539175588,2.86405133229575,1,1,-5272.45546088304,0.0583791634391944,24566,7566,6584.04337722696,0.102070894112312,0.221801701657073,2.582,3.002,0.0975738795253571,0,0,1,6.42611683848797,2.81286750668194,0.718,0.707,0.513,0.018,0.469,0.626,0.113,97,176
"236","Oettingen","NoerdlingenLand","SC","E","A",14199.77,4.68330145118734,19254.29,1209.5,0.398911609498681,1131.35,14.8009455095618,9.88712045973538,22.9313068249907,9.70124781257017,3.23221617235879,1.50447595954842,6.98344498533181,2.04000602989863,1,1,58.1794195250658,0.0251428100263852,15776,11066,1553.43007915567,0.0687865635025477,0.254716653259186,3.032,2.975,0.0953639051393345,0,1,1,5.69479976461114,1.6108340818286,0.696,0.654,0.607,0.01,0.378,0.688,0.0809999999999999,48,225
"237","Ortenburg","Vilshofen","NB","E","Z",3542.43,3.17422043010753,6783.39,482.15,0.432034050179211,440,10.9063241531804,3.4800873220123,16.214756803606,3.5206259736128,2.16352791937362,0.545722457943143,4.80418527051854,1.04500251634808,0,0,0,0,0,0,0,0.0899162286070906,0.266571533003846,1.116,1.129,0.0267876431194642,0,0,0,4.63236194152818,2.39906313262087,0.75,0.419,0.934,0.04,0.014,0.988,0.0539999999999999,19,254
"238","Osterhofen","Vilshofen","NB","E","Tg",9713.96,6.00368355995056,19029.64,736,0.454882571075402,865.75,11.5039786904159,5.25270455797653,17.1907881521682,4.9735125975402,2.1600291015094,1.38773244233483,4.59412001409596,2.71856676308658,0,1,-813.906056860322,0.0307836835599506,15917,4763,6893.69592088999,0.0899162286070906,0.266571533003846,1.618,1.532,0.0388372818703344,0,0,0,4.63236194152818,2.39906313262087,0.75,0.419,0.934,0.04,0.014,0.988,0.0539999999999999,15,258
"239","Ottobeuren","MemmingenLand","SC","E","Z",4553.07,2.88351488283724,12563.77,371.25,0.235117162761241,584.82,12.3668860371389,4.88604739514406,19.2125044335436,6.37135629297126,3.23166189074131,0.634184164948029,7.91935046296117,1.74997177422027,0,0,0,0,0,0,0,0.0952031582992698,0.247968958944421,1.579,2.059,0.0551654264053384,0,1,1,6.09207610874688,2.50406218126824,0.64,0.615,0.65,0.038,0.312,0.829,0.179,26,247
"240","Pappenheim","WeissenburgLand","MF","E","I",6151.19,3.55354708261121,14372.46,388.3,0.224321201617562,1125.5,16.6342317580056,6.28697017480867,25.9472608748978,6.09084285566386,4.35851640970435,1.05032444931483,9.26538596006447,2.45411800558907,0,1,2176.65511265165,0.0193212016175621,10194,4495,3292.31658001155,0.127336537727932,0.295153971161671,1.731,1.677,0.0660334172579538,0,1,0,4.56898571951666,1.74782131087514,0.668,0.739,0.625,0.008,0.332,0.657,0.032,52,221
"241","Passau","Passau","NB","Amt","Rg",74947.42,4.87780149690856,184186.33,10668.25,0.694321509925155,16858.65,9.01681143477065,43.9397176697894,13.644127114156,51.4836796101021,1.26486566858045,9.49429529835404,2.77996154287718,23.3326164788606,0,1,4050.35535307517,0.182171623820371,557045,2422307,-121396.810933941,0.221542466644972,0.216734744040217,15.365,18.003,1,1,0,1,6.32092665083745,5.7671821857152,0.72,0.457,0.765,0.029,0.206,0.987,0.222,129,144
"242","Pegnitz","Pegnitz","OF","E","N",5335.19,3.00743517474634,10870.39,396.95,0.223759864712514,779.65,15.1626044406984,6.10629987921923,23.8209283495381,7.42806941339069,3.44741733816914,0.661214232554529,7.54962880330162,1.34721660923387,1,1,-1622.57046223224,0.0193077790304397,14806,2498,6937.9932356257,0.0652651396297458,0.153895951810788,1.774,2.158,0.0618484816790433,0,0,0,3.19713961246362,2.25278586131024,0.737,0.664,0.435,0.065,0.232,0.45,0.015,4,269
"243","Penzberg","Weilheim","OB","E","M",3718.22,1.64014997794442,12148.03,310.1,0.136788707543008,577.47,13.7030413674425,7.60513151248544,23.9574436300903,16.0489409597399,3.70426314808847,0.585296257453459,10.2685371944981,1.9122581489079,1,1,46486.8284075871,0.0218275253639171,15172,3832,5002.20555800618,0.146909785678684,0.348074250184175,2.267,4.784,0.0941601594949327,0,0,0,5.67373880245167,2.62281942479962,0.684,0.517,0.744,0.033,0,0.986,0.242,48,225
"244","Pfaffenhofen","Pfaffenhofen","OB","E","I",13505.2,4.5289067739772,21930.59,1189.5,0.398893360160966,1226.5,17.1821343625609,10.3807353285557,29.0239130464288,13.304886125332,4.5894307677941,1.56795282967507,11.5226453952001,2.54614005323459,0,1,-780.912139503689,0.0229805499664655,27875,8699,6430.58350100604,0.0881943604017911,0.22317647628945,2.982,3.822,0.0902214692000484,0,0,0,4.42345856036708,2.91491253226269,0.625,0.492,0.948,0.042,0.003,0.959,0.0110000000000001,74,199
"245","Pfarrkirchen","Pfarrkirchen","NB","E","Rm",11802.92,4.89341625207297,22112.18,886.25,0.367433665008292,1908.9,11.2391879944863,7.63305815172763,17.2094463557763,9.11093466783742,1.96891793668396,1.47802564447121,4.40312039408766,2.76900708427775,0,1,-358.830845771144,0.0122910447761194,24685,2669,9127.69485903814,0.100284303456531,0.202466577216649,2.412,2.879,0.0721831512793656,0,0,1,4.1196516026863,2.29200269802634,0.783,0.416,0.836,0.01,0.154,0.997,0.161,52,221
"247","Planegg","MuenchenLandI","OB","E","M",2959.12,4.51085365853659,15671.07,643,0.980182926829268,950.72,27.7264283634835,2.34185362583148,58.4697433503153,4.78009451979932,23.9720307278427,0.438012394218061,75.6662574894952,2.31965006172742,1,1,-1425.24390243902,0.0463185975609756,12660,4457,12504.5731707317,0.145233731163689,0.290542457633341,0.656,1.339,0.00917854794252214,0,1,0,5.00115640358485,3.14936003574338,0.163,0.612,0.291,0.523,0.018,0.886,0.595,84,189
"248","Plattling","DeggendorfLand","NB","E","Rg",6928.34,2.52490524781341,16412.43,1151.8,0.419752186588921,1713.7,12.0756402765248,9.17288085904379,17.9933872804896,12.9971431413857,2.48569145402739,1.01527888329451,5.19842059351904,2.40507734934333,0,1,-645.834548104956,0.0601428571428571,33873,26441,2708.45481049563,0.0820817803113352,0.215347710731605,2.744,3.888,0.0752028064021048,0,1,0,3.79912301810112,2.25467233496431,0.74,0.327,0.97,0.006,0.024,0.996,0.0259999999999999,73,200
"249","Pocking","Griesbach","NB","E","Rm",3970.5,3.27869529314616,7141.34,466.2,0.384971098265896,787.7,9.83081088635251,3.34718147156735,14.860639059632,4.15979200223688,1.60475678478848,0.413591183323765,3.65631057738365,0.743884966910297,1,1,-875.458298926507,0.0189380677126342,9222,2233,5771.26341866226,0.0952337136547663,0.221492573642519,1.211,1.505,0.037142681879524,0,0,1,4.79606541692827,2.32594851556193,0.783,0.416,0.836,0.01,0.154,0.997,0.161,50,223
"250","Pretzfeld","Ebermannstadt","OF","E","Z",2896.49,3.64338364779874,3528.39,205.35,0.258301886792453,270.2,17.1348960891647,2.94805832754445,27.6829018854633,2.66252311846153,5.13423576177155,0.511182537331014,11.7230520345324,0.622702427038718,0,0,0,0,0,0,0,0.071335345460478,0.137696108282526,0.795,0.718,0.03242515702749,0,0,0,3.52307692307692,1.3729016292019,0.737,0.664,0.435,0.065,0.232,0.45,0.015,23,250
"251","Prien","RosenheimAibling","OB","E","Z",12572.21,7.33929363689434,23758.28,805.4,0.470169293636894,2117.3,11.8289063190956,5.1681516734839,19.8724089098429,6.35987374647056,2.64371930322782,1.43641432475346,6.73171594199743,2.71445781795751,0,0,0,0,0,0,0,0.127933305887196,0.234945878297186,1.713,2.108,0.035261424454508,0,1,1,4.45669086618268,3.17601647967041,0.604,0.509,0.711,0.096,0.193,0.982,0.271,63,210
"252","Rain","NeuburgLand","SC","E","I",7035.98,4.85574879227053,9977.38,332.55,0.229503105590062,555.9,16.0898860285558,4.99547677977443,25.2678692044391,5.30230730662048,4.18003369794379,0.882611910935722,9.30036710047122,1.25158889421685,1,1,-1069.2270531401,0.0157653554175293,11859,2374,6545.89371980676,0.0662828158201385,0.249456506734938,1.449,1.538,0.0496607032695867,0,1,0,4.94450053850296,2.39987210554658,0.696,0.654,0.607,0.01,0.378,0.688,0.0809999999999999,32,241
"253","Regen","Regen","NB","E","Rm",10349.77,4.807138875987,14701.4,1017.7,0.472689270784951,970.65,10.5816647124905,6.419170609778,15.8028803269366,7.05423021957025,1.80200035532904,1.2300335891602,3.83166184306418,1.74720943631402,0,1,8388.59266140269,0.0244909428704134,25091,8821,7556.89735253135,0.113127767362081,0.338085937559736,2.153,2.366,0.0858829630220591,0,0,1,2.32647553486917,2.11737786991043,0.74,0.327,0.97,0.006,0.024,0.996,0.0259999999999999,73,200
"254","Regensburg","Regensburg","OP","HE","R",257840.63,7.47017701935334,507981.11,113787,3.29664503418704,37514.6,13.7804525175983,129.269339864775,21.3314851278778,170.140712733714,2.40990531656945,43.0041810066209,5.426136322871,84.7240855810204,0,1,-1808.70234094333,0.0760501216826979,413076,733176,-9273.95990265384,0.202978328890949,0.173407975402265,34.516,45.429,1,1,0,0,9.41456792175768,8.68728008201036,0.52,0.516,0.741,0.124,0.132,0.939,0.198,130,143
"255","Regenstauf","RegensburgLand","OP","E","Wn",3863.21,1.84489493791786,8823.73,253.85,0.121227316141356,677.75,16.3138829201771,7.74967729878712,24.4982151837109,8.20488756991932,5.25561790733724,0.661655903176238,10.9745864813557,1.51124920533268,1,1,326.079274116523,0.0109102196752627,2138,2768,-300.859598853868,0.0726759806555615,0.248564487285409,2.094,2.217,0.0703250940354648,0,1,0,5.01257632067959,3.52319485001327,0.52,0.516,0.741,0.124,0.132,0.939,0.198,58,215
"256","Rehau","Rehau","OF","E","Wn",9092.09,2.66161885245902,16517.97,605.5,0.177254098360656,1661.69,13.2132413537003,10.8545661072914,19.372059624944,13.2409183164764,3.39663773943953,1.6374631625,7.49057205534568,2.9748459808779,1,1,-1212.25702576112,0.00867418032786885,28333,6650,6347.48243559719,0.190188271149781,0.42851340068189,3.416,4.167,0.167920169099936,0,0,1,2.92207792207792,2.25157418339237,0.321,0.723,0.001,0.201,0.802,0.04,0.039,65,208
"257","Riedenburg","BeilngriesRiedenburg","OP","E","Z",5025.75,3.41423233695652,9900.46,376.35,0.255672554347826,516.95,16.5469217760037,5.29723404611003,25.8549979652232,5.82263905340084,3.92211979236483,0.660774730347822,8.59378236717116,1.30169104846429,0,0,0,0,0,0,0,0.0923470490740074,0.227942829441015,1.472,1.618,0.0530374000144123,0,0,0,4.70499703181199,2.40168313720013,0.668,0.739,0.625,0.008,0.332,0.657,0.032,26,247
"259","Roding","Roding","OP","E","Wn",3788.56,2.73937816341287,9008.56,268.6,0.194215473608098,647.84,16.6369586544253,5.53809617311938,24.5540024864337,5.82240913645378,4.85095241414376,1.41169249419787,9.77517224771154,3.35676788424392,1,1,976.167751265365,0.014943600867679,5440,4044,1009.39985538684,0.0684000651041667,0.199578858391333,1.383,1.454,0.0562744140625,0,0,0,2.4466098919096,1.86693416311824,0.769,0.447,0.869,0.012,0,0.996,0.127,34,239
"260","Rosenheim","RosenheimAibling","OB","Amt","R",52327.45,6.2316839347386,124560.21,4427.5,0.527271644634989,8315.38,12.6740256390081,27.2180280907269,21.8728635892213,46.1769713207689,3.20185127884335,7.5356572797203,8.45188416160569,17.9378711030251,1,1,1994.38370846731,0.0926551149219959,195750,220041,-2892.81886387996,0.127933305887196,0.234945878297186,8.397,14.246,0.172848909016056,0,1,1,4.45669086618268,3.17601647967041,0.604,0.509,0.711,0.096,0.193,0.982,0.271,152,121
"261","Roth","SchwabachLand","MF","E","N",11985.75,4.17331128133705,44012.5,662.7,0.230745125348189,1731.05,19.5580881651215,11.1560646826714,32.9398271895222,15.728031302276,6.92576710774585,2.26588911140413,17.1903088721934,8.3205009712095,1,1,-1691.30919220056,0.025491295264624,19870,4141,5476.6713091922,0.117206586921344,0.313934811789662,2.872,4.049,0.0911254243741473,0,1,0,2.89691914271797,2.09282148075986,0.597,0.654,0.002,0.078,0.839,0.138,0.136,194,79
"262","Rothenburg","Rothenburg","MF","E","Wg",25380.73,3.90232626076261,47527.02,2831.1,0.435285977859779,2570.35,13.2479007500341,19.9501820205504,20.3343219086286,24.3027816956981,2.69675647998065,2.57605249142888,5.82379542575332,4.8238209965273,0,1,-839.011377613776,0.0170559655596556,35965,9115,4128.22878228782,0.210178351783518,0.276301329621587,6.504,7.923,1,1,0,1,5.1567535892177,3.35467330794023,0.751,0.6,0.066,0.056,0.878,0.101,0.035,73,200
"263","RothenkirchenTeuschnitz","KronachTeuschnitz","OF","E","Z",1591.02,2.00380352644836,3546.17,92.7,0.116750629722922,364.55,10.8717737169372,2.22138363047328,16.2847539243103,2.13465454666387,2.0243269810651,0.157703115928661,4.25150074085995,0.35149907519248,0,0,0,0,0,0,0,0.13513683153402,0.351451503465443,0.794,0.763,0.0166122688091054,0,0,1,2.46776251124077,1.88531275487797,0.611,0.672,0.453,0.29,0.034,0.649,0.196,6,267
"264","Rott","Wasserburg","OB","E","rm",1744.75,1.40253215434084,3789.95,105.6,0.0848874598070739,214.6,14.3542630709396,4.16745328836226,25.0239227930237,4.56945842871875,4.08507077622884,0.243497786908455,10.9540784974057,0.528926457941653,1,1,367.853697749196,0.011104501607717,6758,1553,4184.08360128617,0.0989640463132236,0.246266981666838,1.244,1.364,0.037903717245582,0,0,0,5.43878791472707,3.05814332730453,0.744,0.517,0.987,0.005,0.005,0.997,0.01,17,256
"265","Rottenburg","RottenburgMainburg","NB","E","Z",4691.55,4.57712195121951,8241.78,581.55,0.567365853658537,583.9,15.7323126184021,3.81775946274254,24.7842503851145,4.1864991571928,3.61289537945137,0.724902196613642,8.18047336308287,1.27345641120874,0,0,0,0,0,0,0,0.0804988015066773,0.255620597351972,1.025,1.124,0.0292489441844538,0,0,0,4.63887510339123,2.46484698097601,0.75,0.528,0.788,0.012,0.2,0.995,0.207,28,245
